Time(ns),Calculated Values(V1),Calculated Values(V2)
58.914209,0.759145,4.590113,
59.629460,0.775770,4.590390,
60.358070,0.760854,4.590440,
61.046167,0.724342,4.591013,
61.729440,0.704074,4.591889,
62.412712,0.698683,4.592860,
63.095985,0.707186,4.593746,
63.779257,0.725496,4.594399,
64.445901,0.743199,4.594778,
65.125542,0.760072,4.594928,
65.818516,0.776136,4.594866,
66.525181,0.742524,4.594901,
67.196060,0.711167,4.595358,
67.866938,0.694904,4.596068,
68.537817,0.692756,4.596839,
69.208696,0.703807,4.597506,
69.879574,0.722495,4.597940,
70.538564,0.740193,4.598123,
71.210587,0.757079,4.598090,
71.895972,0.773171,4.597856,
72.595066,0.741256,4.597715,
73.258984,0.711573,4.597991,
73.922902,0.696591,4.598512,
74.586821,0.695367,4.599092,
75.250739,0.707015,4.599573,
75.914657,0.725486,4.599832,
76.569649,0.742891,4.599861,
77.237809,0.759509,4.599685,
77.919461,0.775356,4.599318,
78.614951,0.743787,4.599051,
79.275528,0.714435,4.599208,
79.936105,0.699628,4.599613,
80.596683,0.698436,4.600084,
81.257260,0.709987,4.600463,
81.917837,0.728206,4.600631,
82.570121,0.745370,4.600579,
83.235677,0.761765,4.600329,
83.914827,0.777408,4.599894,
84.607916,0.745710,4.599564,
85.266228,0.716177,4.599666,
85.924541,0.701108,4.600022,
86.582853,0.699582,4.600451,
87.241165,0.710736,4.600794,
87.899478,0.728780,4.600932,
88.548257,0.745817,4.600856,
89.210361,0.762102,4.600584,
89.886109,0.777647,4.600132,
90.575843,0.745600,4.599786,
91.230947,0.715571,4.599878,
91.886051,0.699910,4.600229,
92.541156,0.697703,4.600660,
93.196260,0.708099,4.601015,
93.851364,0.726038,4.601170,
94.494392,0.743100,4.601111,
95.150734,0.759421,4.600858,
95.820705,0.775011,4.600423,
96.504638,0.742328,4.600097,
97.154170,0.711356,4.600212,
97.803702,0.694586,4.600594,
98.453233,0.691125,4.601067,
99.102765,0.700137,4.601477,
99.752297,0.718042,4.601695,
100.386554,0.735370,4.601694,
