Time(ns),Calculated Values(V1),Calculated Values(V2)
56.212632,0.109293,4.691993,
56.783382,0.106007,4.692800,
57.360331,0.106088,4.693583,
57.943698,0.109453,4.694315,
58.533706,0.107079,4.695005,
59.104357,0.105697,4.695655,
59.681396,0.107596,4.696272,
60.265040,0.107510,4.696831,
60.826078,0.104635,4.697373,
61.393536,0.105000,4.697902,
61.967621,0.108533,4.698390,
62.548544,0.106355,4.698846,
63.110501,0.105090,4.699282,
63.679019,0.107005,4.699695,
64.254306,0.106919,4.700060,
64.807392,0.104036,4.700426,
65.367041,0.104304,4.700787,
65.933451,0.107662,4.701116,
66.506825,0.105349,4.701423,
67.061557,0.103910,4.701723,
67.622965,0.105579,4.702009,
68.191248,0.105245,4.702255,
68.737667,0.102131,4.702514,
69.290746,0.102106,4.702775,
69.850675,0.105113,4.703012,
70.417652,0.102492,4.703234,
70.966258,0.100727,4.703459,
71.521619,0.102019,4.703676,
72.083926,0.106312,4.703860,
72.653377,0.102483,4.704035,
73.228989,0.102030,4.704220,
73.810982,0.104870,4.704387,
74.399577,0.102001,4.704541,
74.968877,0.100157,4.704707,
75.544538,0.101599,4.704866,
76.126775,0.106251,4.704991,
76.715809,0.102599,4.705107,
77.310637,0.102542,4.705234,
77.911501,0.105974,4.705339,
78.518648,0.103599,4.705430,
79.105698,0.102339,4.705533,
79.698818,0.104537,4.705627,
80.298247,0.104771,4.705681,
80.874303,0.102203,4.705764,
81.456515,0.103030,4.705850,
82.045109,0.107164,4.705910,
82.640315,0.102969,4.705969,
83.241134,0.102467,4.706045,
83.847820,0.105544,4.706106,
84.460627,0.102811,4.706158,
85.053092,0.101267,4.706228,
85.651489,0.103257,4.706293,
86.256063,0.103304,4.706321,
86.837013,0.100574,4.706382,
87.424008,0.101301,4.706448,
88.017278,0.105394,4.706490,
88.617060,0.101121,4.706531,
89.222354,0.100601,4.706592,
89.833419,0.103713,4.706637,
90.450516,0.100998,4.706674,
91.047084,0.099502,4.706731,
91.649505,0.101584,4.706783,
92.258030,0.101730,4.706796,
92.842738,0.099094,4.706844,
93.433425,0.099954,4.706897,
94.030327,0.104214,4.706924,
94.633684,0.100073,4.706950,
95.242492,0.099721,4.706995,
95.857014,0.103032,4.707024,
96.477515,0.100496,4.707044,
97.077340,0.099188,4.707083,
97.682968,0.101487,4.707116,
98.294656,0.101847,4.707110,
98.882373,0.099409,4.707138,
99.476028,0.100492,4.707170,
100.075861,0.104998,4.707176,
