Vgs     Vds     Ids
3	4.95	0.001194246
3	5	0.001194746
3.5	0	7.24E-08
3.5	0.05	0.000130803
3.5	0.1	0.000256491
3.5	0.15	0.000376996
3.5	0.2	0.000492319
3.5	0.25	0.00060237
3.5	0.3	0.000707307
3.5	0.35	0.000807272
3.5	0.4	0.000901906
3.5	0.45	0.000990963
3.5	0.5	0.00107537
3.5	0.55	0.001154117
3.5	0.6	0.00122775
3.5	0.65	0.001296133
3.5	0.7	0.001359091
3.5	0.75	0.001417029
3.5	0.8	0.001469783
3.5	0.85	0.00151772
3.5	0.9	0.00156072
3.5	0.95	0.001599038
3.5	1	0.001632618
3.5	1.05	0.001661895
3.5	1.1	0.001687476
3.5	1.15	0.001709137
3.5	1.2	0.001727506
3.5	1.25	0.001742991
3.5	1.3	0.001755896
3.5	1.35	0.001766647
3.5	1.4	0.00177585
3.5	1.45	0.001783435
3.5	1.5	0.001789995
3.5	1.55	0.001795442
3.5	1.6	0.001800125
3.5	1.65	0.001804443
3.5	1.7	0.001808266
3.5	1.75	0.001811532
3.5	1.8	0.001814248
3.5	1.85	0.001817236
3.5	1.9	0.001819772
3.5	1.95	0.001822075
3.5	2	0.001824182
3.5	2.05	0.001826002
3.5	2.1	0.001828001
3.5	2.15	0.001829864
3.5	2.2	0.001831507
3.5	2.25	0.001832894
3.5	2.3	0.00183443
3.5	2.35	0.001835847
3.5	2.4	0.001837204
3.5	2.45	0.00183841
3.5	2.5	0.001839705
3.5	2.55	0.001840616
3.5	2.6	0.00184216
3.5	2.65	0.001843302
3.5	2.7	0.001844187
3.5	2.75	0.001845291
3.5	2.8	0.001846468
3.5	2.85	0.001847217
3.5	2.9	0.00184818
3.5	2.95	0.001849101
3.5	3	0.001849856
3.5	3.05	0.001850873
3.5	3.1	0.001851758
3.5	3.15	0.001852598
3.5	3.2	0.001853218
3.5	3.25	0.001854178
3.5	3.3	0.001854934
3.5	3.35	0.001855761
3.5	3.4	0.001856433
3.5	3.45	0.001857159
3.5	3.5	0.001857899
3.5	3.55	0.001858984
3.5	3.6	0.001859384
3.5	3.65	0.001860299
3.5	3.7	0.001860704
3.5	3.75	0.001861491
3.5	3.8	0.001862095
3.5	3.85	0.001862714
3.5	3.9	0.001863225
3.5	3.95	0.001863912
3.5	4	0.001864578
3.5	4.05	0.001865053
3.5	4.1	0.001865954
3.5	4.15	0.00186633
3.5	4.2	0.001867052
3.5	4.25	0.001867613
3.5	4.3	0.001868134
3.5	4.35	0.001868689
